event,camera,person_a,person_b,person_a_name,person_b_name,started_at,event_at,duration_seconds,normalized_distance,method
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.194+00:00,1.267,1.4814,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.194+00:00,1.267,0.8810,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.194+00:00,1.267,1.4082,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.194+00:00,1.267,1.3825,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.194+00:00,1.267,1.3213,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.826+00:00,1.899,1.7484,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.826+00:00,1.899,1.4778,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.826+00:00,1.899,0.8639,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.826+00:00,1.899,1.4041,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.826+00:00,1.899,1.3911,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:09.826+00:00,1.899,1.3474,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.7536,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.4772,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,0.8802,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.3870,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.3785,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.3565,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.7536,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.4772,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,0.8802,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.3870,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.3785,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:07.927+00:00,2026-07-23T08:11:10.501+00:00,2.574,1.3565,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,1.6443,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,0.7760,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,1.3785,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,1.3425,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_94,Shrayan Sarkar,UNKNOWN (track 94),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,1.8342,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_94,UNKNOWN (track 22),UNKNOWN (track 94),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,0.7809,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:16.648+00:00,2.010,1.5366,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:16.648+00:00,2.010,1.3333,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:16.648+00:00,2.010,1.3354,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_90,Shrayan Sarkar,UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:16.648+00:00,1.337,1.0592,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_90,UNKNOWN (track 18),UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:16.648+00:00,1.337,0.2940,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_90,UNKNOWN (track 22),UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:16.648+00:00,1.337,1.8078,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_61,Satyabrata,UNKNOWN (track 61),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,0.7760,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:11:15.898+00:00,2026-07-23T08:11:17.363+00:00,1.465,1.0426,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:17.363+00:00,2.725,1.6092,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:11:15.898+00:00,2026-07-23T08:11:17.363+00:00,1.465,0.7419,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_94,Shrayan Sarkar,UNKNOWN (track 94),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,1.8342,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_94,UNKNOWN (track 22),UNKNOWN (track 94),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:15.898+00:00,1.260,0.7809,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:17.363+00:00,2.725,1.3613,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:17.363+00:00,2.725,1.2874,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_90,Shrayan Sarkar,UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:17.363+00:00,2.052,1.0592,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_90,UNKNOWN (track 18),UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:17.363+00:00,2.052,0.3254,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_90,UNKNOWN (track 22),UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:17.363+00:00,2.052,1.7213,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:11:15.898+00:00,2026-07-23T08:11:17.363+00:00,1.465,1.0426,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:17.363+00:00,2.725,1.6092,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:11:15.898+00:00,2026-07-23T08:11:17.363+00:00,1.465,0.7419,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:17.363+00:00,2.725,1.3613,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:14.638+00:00,2026-07-23T08:11:17.363+00:00,2.725,1.2874,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_90,Shrayan Sarkar,UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:17.363+00:00,2.052,1.0592,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_90,UNKNOWN (track 18),UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:17.363+00:00,2.052,0.3254,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_90,UNKNOWN (track 22),UNKNOWN (track 90),2026-07-23T08:11:15.311+00:00,2026-07-23T08:11:17.363+00:00,2.052,1.7213,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.6190,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.2757,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.2701,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_98,Shrayan Sarkar,UNKNOWN (track 98),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.4554,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.8363,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_98,UNKNOWN (track 18),UNKNOWN (track 98),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.8060,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_98,UNKNOWN (track 22),UNKNOWN (track 98),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,0.5401,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:21.980+00:00,2026-07-23T08:11:23.259+00:00,1.279,1.7240,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:23.259+00:00,1.901,1.5745,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:21.980+00:00,2026-07-23T08:11:23.259+00:00,1.279,1.3889,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:23.259+00:00,1.901,1.3137,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:23.259+00:00,1.901,1.2600,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:23.259+00:00,1.901,1.8558,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:21.980+00:00,2026-07-23T08:11:24.029+00:00,2.049,1.7142,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,1.0532,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.5837,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_41,UNKNOWN (track 1),UNKNOWN (track 41),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,0.6670,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:21.980+00:00,2026-07-23T08:11:24.029+00:00,2.049,1.3867,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,0.7425,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_98,Shrayan Sarkar,UNKNOWN (track 98),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.4554,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_98,UNKNOWN (track 18),UNKNOWN (track 98),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,1.8060,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_98,UNKNOWN (track 22),UNKNOWN (track 98),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:22.628+00:00,1.270,0.5401,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.3285,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.2784,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_90,Shrayan Sarkar,UNKNOWN (track 90),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,1.0697,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.8745,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_90,UNKNOWN (track 18),UNKNOWN (track 90),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,0.2761,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_90,UNKNOWN (track 22),UNKNOWN (track 90),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,1.6789,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:11:21.980+00:00,2026-07-23T08:11:24.029+00:00,2.049,1.7142,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_41,Swapnil,UNKNOWN (track 41),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,1.0532,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.5837,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_41,UNKNOWN (track 1),UNKNOWN (track 41),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,0.6670,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:11:21.980+00:00,2026-07-23T08:11:24.029+00:00,2.049,1.3867,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_41,unknown_track_61,UNKNOWN (track 41),UNKNOWN (track 61),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,0.7425,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.3285,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.2784,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_90,Shrayan Sarkar,UNKNOWN (track 90),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,1.0697,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:11:21.358+00:00,2026-07-23T08:11:24.029+00:00,2.671,1.8745,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_90,UNKNOWN (track 18),UNKNOWN (track 90),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,0.2761,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_90,UNKNOWN (track 22),UNKNOWN (track 90),2026-07-23T08:11:22.628+00:00,2026-07-23T08:11:24.029+00:00,1.401,1.6789,sustained_proximity_estimate
