event,camera,person_a,person_b,started_at,event_at,duration_seconds,normalized_distance,method
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_361,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,0.8173,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,1.3722,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:51:59.878+00:00,2026-07-23T07:52:02.980+00:00,3.102,1.3123,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,0.6794,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,1.1535,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:51:59.878+00:00,2026-07-23T07:52:02.980+00:00,3.102,0.9558,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_361,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,0.8173,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,1.3722,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:51:59.878+00:00,2026-07-23T07:52:02.980+00:00,3.102,1.3123,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,0.6794,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:00.804+00:00,2026-07-23T07:52:02.980+00:00,2.176,1.1535,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.203+00:00,1.407,1.5885,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.203+00:00,1.407,0.8239,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.203+00:00,1.407,0.5519,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.203+00:00,1.407,1.1457,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.888+00:00,2.092,1.6427,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.888+00:00,2.092,0.8240,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.888+00:00,2.092,0.5506,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:08.888+00:00,1.328,1.0219,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:08.888+00:00,2.092,1.1349,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:08.888+00:00,1.328,1.1827,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:08.888+00:00,1.328,0.6604,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,1.6580,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_361,2026-07-23T07:52:08.203+00:00,2026-07-23T07:52:09.541+00:00,1.338,0.9704,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,0.8207,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,0.5565,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:09.541+00:00,1.981,0.9833,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,1.1397,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:09.541+00:00,1.981,1.1050,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:09.541+00:00,1.981,0.6660,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,1.6580,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_361,2026-07-23T07:52:08.203+00:00,2026-07-23T07:52:09.541+00:00,1.338,0.9704,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,0.8207,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,0.5565,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:09.541+00:00,1.981,0.9833,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:06.796+00:00,2026-07-23T07:52:09.541+00:00,2.745,1.1397,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:09.541+00:00,1.981,1.1050,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:07.560+00:00,2026-07-23T07:52:09.541+00:00,1.981,0.6660,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.0237,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_221,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.5932,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,0.8359,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.7688,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,0.9700,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,0.8440,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,0.5516,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.0031,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.1361,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.1506,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,0.6446,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,1.7333,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,1.0398,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,0.8799,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,0.4898,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,1.0107,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,1.1120,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,1.1526,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:15.559+00:00,2.179,0.6802,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.0237,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_221,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,1.5932,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:14.763+00:00,1.383,0.8359,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.7061,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.0836,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,0.9300,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,0.4276,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.0182,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.0810,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.1509,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,0.6967,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.7061,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_361,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.0836,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,0.9300,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,0.4276,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.0182,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.0810,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,1.1509,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:13.380+00:00,2026-07-23T07:52:16.248+00:00,2.868,0.6967,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.155+00:00,1.265,0.7689,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.155+00:00,1.265,0.5665,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.155+00:00,1.265,1.0006,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.155+00:00,1.265,1.1562,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.155+00:00,1.265,1.1958,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.155+00:00,1.265,0.6555,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,0.7555,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,0.5625,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,1.0019,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,1.1348,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,1.1889,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,0.6494,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,0.7555,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,0.5625,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,1.0019,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,1.1348,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,1.1889,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:21.890+00:00,2026-07-23T07:52:23.875+00:00,1.985,0.6494,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,0.8442,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_221,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,1.5344,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_345,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,0.7624,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_345,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,1.4459,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_345,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,0.6740,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,0.9408,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,0.5803,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,1.0655,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,1.1077,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_374,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,1.1723,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_366,unknown_track_374,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:28.586+00:00,1.252,0.5758,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,0.9666,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_221,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,1.5770,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_345,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,0.8187,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_345,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,1.4750,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_221,unknown_track_345,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,0.6472,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,b20659d6-0ffd-4647-bd8e-b9140be6c652,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,0.8587,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_366,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,0.5984,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],7de79667-0e08-4152-b45d-1958ba84a996,unknown_track_374,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,1.0263,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_366,2026-07-23T07:52:27.334+00:00,2026-07-23T07:52:29.426+00:00,2.092,1.1108,sustained_proximity_estimate
